('days', 'public', 'filelocalhost')	0
('days', 'public', 'shakespeare')	0
('days', 'public', 'source')	0
('days', 'references', 'filelocalhost')	0
('days', 'references', 'open')	0
('days', 'references', 'shakespeare')	0
('days', 'references', 'source')	0
('days', 'texts', 'filelocalhost')	0
('days', 'texts', 'source')	0
('days', 'university', 'domain')	0
('days', 'university', 'filelocalhost')	0
('days', 'university', 'public')	0
('days', 'university', 'shakespeare')	0
('days', 'university', 'source')	0
('days', 'university', 'texts')	0
('de', 'armado', 'holofernes')	0
('de', 'armado', 'man')	0
('de', 'armado', 'o')	0
('de', 'armado', 'one')	0
('de', 'armado', 'sir')	0
('de', 'armado', 'thee')	0
('de', 'armado', 'three')	0
('de', 'armado', 'thy')	0
('de', 'burgh', "i'll")	0
('de', 'burgh', 'arthur')	0
('de', 'burgh', 'bastard')	0
('de', 'burgh', 'boy')	0
('de', 'burgh', 'king')	0
('de', 'burgh', 'lord')	0
('de', 'burgh', 'thou')	0
('de', 'burgh', 'young')	0
('de', 'la', 'pole')	0
('de', 'moth', 'sir')	0
('dead', 'code', 'database')	0
('dead', 'code', 'george')	0
('dead', 'mason', 'filelocalhost')	0
('dead', 'mason', 'source')	0
('dead', 'mason', 'texts')	0
('dead', 'o', 'code')	0
('dead', 'o', 'database')	0
('dead', 'o', 'filelocalhost')	0
('dead', 'o', 'george')	0
('dead', 'o', 'program')	0
('dead', 'o', 'source')	0
('dead', 'o', 'texts')	0
('dead', 'program', 'code')	0
('dead', 'program', 'database')	0
('dead', 'program', 'filelocalhost')	0
('dead', 'program', 'george')	0
('dead', 'program', 'source')	0
('dead', 'texts', 'filelocalhost')	0
('dead', 'texts', 'source')	0
('death', 'duke', 'gloucester')	0
('death', 'duke', 'gloucester')	0
('death', 'earl', 'suffolk')	0
('death', 'henry', 'vi')	0
('death', 'king', 'ii')	0
('death', 'king', 'richard')	0
('death', 'plantagenet', 'gloucester')	0
('death', 'richard', 'gloucester')	0
('death', 'richard', 'ii')	0
('deeds', 'code', 'database')	0
('deeds', 'code', 'george')	0
('deeds', 'o', 'code')	0
('deeds', 'o', 'database')	0
('deeds', 'o', 'george')	0
('deeds', 'o', 'program')	0
('deeds', 'program', 'code')	0
('deeds', 'program', 'database')	0
('deeds', 'program', 'george')	0
